domain,model,fold,seed,stage,n_models,accuracy,risk_precision,risk_f1,ap,roc_auc,risk_recall,recall_at_20,threshold,n,prevalence
oulad,LR,1,1201,20pct,1,0.6734866418667569,0.5849003648610721,0.6833907197901296,0.7628520243422937,0.7911566631740357,0.8217665615141956,0.39313880126182965,0.3,5914,0.4288129861345959
oulad,LR,1,1201,35pct,1,0.7526101574942488,0.6749399519615693,0.7069182389937106,0.8025046112722346,0.8301974654973343,0.7420774647887324,0.44058098591549294,0.35,5651,0.40205273402937536
oulad,LR,1,1201,50pct,1,0.8093134548131787,0.7723620782003213,0.7357142857142858,0.8469874554928586,0.8735860639791099,0.7023867510959572,0.4943984413054067,0.41,5433,0.3778759433094055
oulad,LR,1,1201,75pct,1,0.8684004692999608,0.897378277153558,0.7807103290974259,0.886898787267237,0.9111204384294618,0.6908881199538639,0.5784313725490197,0.51,5114,0.33906922174423154
oulad,LR,1,1201,100pct,1,0.9034718041340558,0.9531502423263328,0.8306934178106301,0.9167406249240625,0.932771578438357,0.7361197754210854,0.6200873362445415,0.59,4983,0.3216937587798515
oulad,DT,1,1201,20pct,1,0.6373013189042949,0.552652841368166,0.656745079212674,0.7195593222755092,0.7499542992979252,0.8091482649842271,0.3714511041009464,0.37,5914,0.4288129861345959
oulad,DT,1,1201,35pct,1,0.687311980180499,0.5856803529012555,0.6614293926039471,0.7614630461344383,0.7862319019920053,0.7596830985915493,0.4295774647887324,0.43,5651,0.40205273402937536
oulad,DT,1,1201,50pct,1,0.7474691698877232,0.6398357289527721,0.6942959001782532,0.8114478000341767,0.8378041803451148,0.7588894301022894,0.4953726254262055,0.42,5433,0.3778759433094055
oulad,DT,1,1201,75pct,1,0.8572545952287838,0.8378196500672948,0.7732919254658385,0.8598865326819569,0.8884576994738028,0.7179930795847751,0.5749711649365629,0.58,5114,0.33906922174423154
oulad,DT,1,1201,100pct,1,0.883403572145294,0.8724489795918368,0.8047058823529412,0.8907279457792281,0.914077247911645,0.7467248908296943,0.6182158452900811,0.65,4983,0.3216937587798515
oulad,RF,1,1201,20pct,1,0.7027392627663173,0.6335851648351648,0.6773127753303965,0.7619957759393099,0.7868534430430341,0.7275236593059937,0.38958990536277605,0.44,5914,0.4288129861345959
oulad,RF,1,1201,35pct,1,0.7373916121040524,0.6457100591715976,0.7017684887459807,0.8035439225102952,0.8260810609439413,0.7684859154929577,0.4441021126760563,0.4,5651,0.40205273402937536
oulad,RF,1,1201,50pct,1,0.8133627829928216,0.797366914710933,0.7331578947368421,0.8486940227634663,0.8708812619431227,0.6785192401363858,0.4973209936678032,0.46,5433,0.3778759433094055
oulad,RF,1,1201,75pct,1,0.8738756355103637,0.9036323202372127,0.7907881933181966,0.8934208474859948,0.914285299918784,0.7029988465974625,0.5818915801614764,0.52,5114,0.33906922174423154
oulad,RF,1,1201,100pct,1,0.9028697571743929,0.9086924762600438,0.8371467025572006,0.9219578855276055,0.9387889570959775,0.776044915782907,0.6219588271990019,0.45,4983,0.3216937587798515
oulad,SVM,1,1201,20pct,1,0.6854920527561718,0.6043854231006794,0.6778662971943193,0.7461442993351741,0.7784450975228467,0.7716876971608833,0.3805205047318612,0.39,5914,0.4288129861345959
oulad,SVM,1,1201,35pct,1,0.7508405591930631,0.673773129525342,0.7040773434216057,0.800944761578996,0.8279579444706118,0.7372359154929577,0.4410211267605634,0.35,5651,0.40205273402937536
oulad,SVM,1,1201,50pct,1,0.8028713418001104,0.752832131822863,0.7319148936170212,0.8424983692277926,0.8706362748121526,0.7121285923039454,0.4909887968826108,0.28,5433,0.3778759433094055
oulad,SVM,1,1201,75pct,1,0.8678138443488463,0.8959580838323353,0.7798045602605863,0.8867670116592116,0.9113547019921786,0.6903114186851211,0.5778546712802768,0.41,5114,0.33906922174423154
oulad,SVM,1,1201,100pct,1,0.8990567930965282,0.8997093023255814,0.8311513930849278,0.9128050862893702,0.9291753258498304,0.7723019338739863,0.6200873362445415,0.43,4983,0.3216937587798515
oulad,XGB,1,1201,20pct,1,0.7128846804193439,0.6439862542955327,0.6882115313991921,0.7705663322756344,0.7946515120103546,0.7389589905362776,0.39589905362776023,0.47,5914,0.4288129861345959
oulad,XGB,1,1201,35pct,1,0.7577419925676872,0.6991618879576533,0.6983917162370566,0.8061681859947425,0.8297734114810199,0.6976232394366197,0.4414612676056338,0.49,5651,0.40205273402937536
oulad,XGB,1,1201,50pct,1,0.8111540585311983,0.7822979659153381,0.7350206611570248,0.8520979029325468,0.874570551970417,0.6931320019483682,0.5007306380905991,0.52,5433,0.3778759433094055
oulad,XGB,1,1201,75pct,1,0.8723113023073915,0.8863473909935669,0.7915735716565592,0.8956719312910808,0.9168565685933265,0.7151095732410612,0.5824682814302191,0.57,5114,0.33906922174423154
oulad,XGB,1,1201,100pct,1,0.9060806742925949,0.9062276306370795,0.844,0.9234521669842568,0.9400705777259355,0.7897691827822833,0.6219588271990019,0.49,4983,0.3216937587798515
oulad,CatBoost,1,1201,20pct,1,0.6680757524518093,0.578687173853337,0.6822081916788085,0.7724581360426677,0.7962465423887728,0.8308359621451105,0.3998422712933754,0.4,5914,0.4288129861345959
oulad,CatBoost,1,1201,35pct,1,0.7529640771544859,0.6743630573248408,0.7081939799331104,0.8098877205691135,0.834357376130116,0.7455985915492958,0.44630281690140844,0.47,5651,0.40205273402937536
oulad,CatBoost,1,1201,50pct,1,0.7899871157739738,0.6987794245858762,0.7375201288244766,0.8546022792783411,0.8777097738336451,0.7808085728202631,0.501704822211398,0.42,5433,0.3778759433094055
oulad,CatBoost,1,1201,75pct,1,0.8740711771607352,0.8995601173020528,0.7921239509360878,0.8963673065978827,0.9189543621137978,0.7076124567474048,0.5795847750865052,0.6,5114,0.33906922174423154
oulad,CatBoost,1,1201,100pct,1,0.9020670278948425,0.9311678267594741,0.8314917127071824,0.9208759477865334,0.9388282694799324,0.7510917030567685,0.620711166562695,0.61,4983,0.3216937587798515
oulad,MLP,1,1201,20pct,1,0.6881974974636456,0.6099110546378653,0.6755805770584096,0.750456248482317,0.7764073014663446,0.7570977917981072,0.3824921135646688,0.31,5914,0.4288129861345959
oulad,MLP,1,1201,35pct,1,0.718102990621129,0.6211202283267927,0.6861083743842364,0.787666863284024,0.8164163286912955,0.7662852112676056,0.43133802816901406,0.29,5651,0.40205273402937536
oulad,MLP,1,1201,50pct,1,0.7863059083379348,0.6992850759606791,0.7294336984385924,0.8417168093215017,0.8658851096821796,0.7622990745250853,0.49147588894301025,0.33,5433,0.3778759433094055
oulad,MLP,1,1201,75pct,1,0.8637074696910442,0.8296249205340115,0.7892349561536135,0.8899679763721081,0.9115022897429073,0.7525951557093425,0.577277970011534,0.44,5114,0.33906922174423154
oulad,MLP,1,1201,100pct,1,0.9008629339755168,0.9003610108303249,0.8346720214190094,0.9189152332984363,0.9351639123389208,0.7779164067373674,0.620711166562695,0.49,4983,0.3216937587798515
oulad,LR,1,2026,20pct,1,0.6734866418667569,0.5849003648610721,0.6833907197901296,0.7628520243422937,0.7911566631740357,0.8217665615141956,0.39313880126182965,0.3,5914,0.4288129861345959
oulad,LR,1,2026,35pct,1,0.7526101574942488,0.6749399519615693,0.7069182389937106,0.8025046112722346,0.8301974654973343,0.7420774647887324,0.44058098591549294,0.35,5651,0.40205273402937536
oulad,LR,1,2026,50pct,1,0.8093134548131787,0.7723620782003213,0.7357142857142858,0.8469874554928586,0.8735860639791099,0.7023867510959572,0.4943984413054067,0.41,5433,0.3778759433094055
oulad,LR,1,2026,75pct,1,0.8684004692999608,0.897378277153558,0.7807103290974259,0.886898787267237,0.9111204384294618,0.6908881199538639,0.5784313725490197,0.51,5114,0.33906922174423154
oulad,LR,1,2026,100pct,1,0.9034718041340558,0.9531502423263328,0.8306934178106301,0.9167406249240625,0.932771578438357,0.7361197754210854,0.6200873362445415,0.59,4983,0.3216937587798515
oulad,DT,1,2026,20pct,1,0.6373013189042949,0.552652841368166,0.656745079212674,0.7195658412894047,0.7499562837473128,0.8091482649842271,0.3698738170347003,0.37,5914,0.4288129861345959
oulad,DT,1,2026,35pct,1,0.6876658998407361,0.5861951717103027,0.66142336466526,0.7613831609766826,0.7860661490398442,0.7588028169014085,0.4300176056338028,0.43,5651,0.40205273402937536
oulad,DT,1,2026,50pct,1,0.748205411374931,0.6408885232414644,0.6949152542372882,0.8116076536805951,0.8380366298993823,0.7588894301022894,0.49488553336580615,0.42,5433,0.3778759433094055
oulad,DT,1,2026,75pct,1,0.8572545952287838,0.8378196500672948,0.7732919254658385,0.859963995151815,0.8885529916804872,0.7179930795847751,0.5749711649365629,0.58,5114,0.33906922174423154
oulad,DT,1,2026,100pct,1,0.883403572145294,0.8724489795918368,0.8047058823529412,0.8908405711409879,0.9141955541938748,0.7467248908296943,0.6182158452900811,0.65,4983,0.3216937587798515
oulad,RF,1,2026,20pct,1,0.7091646939465674,0.6450924608819346,0.6783844427823486,0.7621458971124884,0.7872582707181185,0.7152996845425867,0.3915615141955836,0.45,5914,0.4288129861345959
oulad,RF,1,2026,35pct,1,0.7644664661121925,0.724582338902148,0.6952141057934509,0.8038112200866845,0.8261447569703513,0.6681338028169014,0.44190140845070425,0.47,5651,0.40205273402937536
oulad,RF,1,2026,50pct,1,0.8111540585311983,0.793596340766152,0.7301420305102577,0.8490618674906125,0.8712733854627519,0.6760837798343887,0.4987822698490015,0.46,5433,0.3778759433094055
oulad,RF,1,2026,75pct,1,0.8689870942510755,0.8594594594594595,0.791537025513379,0.892960208457685,0.9147171433836326,0.7335640138408305,0.5818915801614764,0.46,5114,0.33906922174423154
oulad,RF,1,2026,100pct,1,0.9048765803732691,0.9209545115585384,0.8389945652173914,0.922031578468395,0.9388873303384556,0.7704304429195259,0.6219588271990019,0.47,4983,0.3216937587798515
oulad,SVM,1,2026,20pct,1,0.6854920527561718,0.6043854231006794,0.6778662971943193,0.7461442993351741,0.7784450975228467,0.7716876971608833,0.3805205047318612,0.39,5914,0.4288129861345959
oulad,SVM,1,2026,35pct,1,0.7508405591930631,0.673773129525342,0.7040773434216057,0.800944761578996,0.8279579444706118,0.7372359154929577,0.4410211267605634,0.35,5651,0.40205273402937536
oulad,SVM,1,2026,50pct,1,0.8028713418001104,0.752832131822863,0.7319148936170212,0.8424983692277926,0.8706362748121526,0.7121285923039454,0.4909887968826108,0.28,5433,0.3778759433094055
oulad,SVM,1,2026,75pct,1,0.8678138443488463,0.8959580838323353,0.7798045602605863,0.8867670116592116,0.9113547019921786,0.6903114186851211,0.5778546712802768,0.41,5114,0.33906922174423154
oulad,SVM,1,2026,100pct,1,0.8990567930965282,0.8997093023255814,0.8311513930849278,0.9128050862893702,0.9291753258498304,0.7723019338739863,0.6200873362445415,0.43,4983,0.3216937587798515
oulad,XGB,1,2026,20pct,1,0.6866756848156916,0.5990716565129097,0.6902891525990306,0.7705173658589137,0.7954019257096858,0.8142744479495269,0.39747634069400634,0.4,5914,0.4288129861345959
oulad,XGB,1,2026,35pct,1,0.7589807113785171,0.7029438001784122,0.6982720425343376,0.8069651571830236,0.8303867299684464,0.6936619718309859,0.4432218309859155,0.5,5651,0.40205273402937536
oulad,XGB,1,2026,50pct,1,0.8041597644027241,0.7468796804792811,0.73767258382643,0.8522444741943248,0.8746348250647775,0.7286897223575256,0.5007306380905991,0.47,5433,0.3778759433094055
oulad,XGB,1,2026,75pct,1,0.8717246773562769,0.8641891891891892,0.7958929682638457,0.8967798344212661,0.917758816022058,0.73760092272203,0.5813148788927336,0.52,5114,0.33906922174423154
oulad,XGB,1,2026,100pct,1,0.9010636162954043,0.889747191011236,0.8371324743970928,0.9235789792070508,0.9407398110790787,0.7903930131004366,0.6219588271990019,0.46,4983,0.3216937587798515
oulad,CatBoost,1,2026,20pct,1,0.6746702739262767,0.5860033726812817,0.6842796192976699,0.7729579366200181,0.7967435885942253,0.8221608832807571,0.3990536277602524,0.41,5914,0.4288129861345959
oulad,CatBoost,1,2026,35pct,1,0.7533179968147231,0.6754596322941646,0.7080016757436113,0.8106240159944483,0.8344834656057087,0.7438380281690141,0.4441021126760563,0.47,5651,0.40205273402937536
oulad,CatBoost,1,2026,50pct,1,0.7991901343640714,0.7264595103578154,0.7388077567632272,0.8546236835632818,0.8774120424144779,0.7515830491962981,0.5012177301509986,0.45,5433,0.3778759433094055
oulad,CatBoost,1,2026,75pct,1,0.8727023856081345,0.8843151171043293,0.7928730512249443,0.8964225264245322,0.9184909536386779,0.7185697808535179,0.5795847750865052,0.57,5114,0.33906922174423154
oulad,CatBoost,1,2026,100pct,1,0.9026690748545053,0.9380877742946708,0.8315387287252518,0.9199249166782263,0.9384216723820351,0.7467248908296943,0.6200873362445415,0.62,4983,0.3216937587798515
oulad,MLP,1,2026,20pct,1,0.7029083530605343,0.6259295182670547,0.6878664061112099,0.7680547197449926,0.7936169134854776,0.7634069400630915,0.39787066246056785,0.36,5914,0.4288129861345959
oulad,MLP,1,2026,35pct,1,0.7531410369846044,0.6753298680527788,0.7077309868007542,0.8043524576420344,0.8311293292456723,0.7433978873239436,0.44366197183098594,0.36,5651,0.40205273402937536
oulad,MLP,1,2026,50pct,1,0.8030554021719124,0.7239179954441913,0.7481167608286252,0.8541006135979399,0.8782614272085589,0.7739892839746713,0.4987822698490015,0.35,5433,0.3778759433094055
oulad,MLP,1,2026,75pct,1,0.8721157606570199,0.8703703703703703,0.7951127819548872,0.8969210978653743,0.9186982589764064,0.7318339100346021,0.5790080738177624,0.47,5114,0.33906922174423154
oulad,MLP,1,2026,100pct,1,0.9014649809351796,0.8823933975240715,0.8393850179914949,0.9237787483057895,0.9399790333952242,0.8003742981908921,0.6219588271990019,0.37,4983,0.3216937587798515
oulad,LR,2,42,20pct,1,0.6860033726812816,0.6028858218318696,0.673676831405538,0.7553364404389968,0.7825797284172946,0.7633042096902304,0.3947577442414615,0.36,5930,0.4246205733558179
oulad,LR,2,42,35pct,1,0.7451292950761601,0.654010073614878,0.7011422637590862,0.7955586629320885,0.8276177292005361,0.7555953446732319,0.44136078782453,0.36,5646,0.39567835635848386
oulad,LR,2,42,50pct,1,0.8121312684365781,0.7922307239552678,0.7254109404473188,0.8421183493253119,0.8732197961119565,0.668986083499006,0.4990059642147117,0.45,5424,0.37094395280235987
oulad,LR,2,42,75pct,1,0.8693104121898808,0.8878923766816144,0.780295566502463,0.8838349353155087,0.9109681121318948,0.6959578207381371,0.5811364967779731,0.5,5119,0.3334635671029498
oulad,LR,2,42,100pct,1,0.904456041750301,0.9581239530988275,0.8277858176555717,0.9123138326502528,0.9314861000141874,0.7286624203821656,0.6286624203821656,0.61,4982,0.3151344841429145
oulad,DT,2,42,20pct,1,0.6610455311973018,0.580379746835443,0.6460021134202184,0.703312402771059,0.7373291550543007,0.7283558379666402,0.3602065131056394,0.4,5930,0.4246205733558179
oulad,DT,2,42,35pct,1,0.7373361671980163,0.67687235044748,0.6596281845306403,0.7547601210377065,0.7905631658656949,0.6432408236347359,0.42658907788719785,0.49,5646,0.39567835635848386
oulad,DT,2,42,50pct,1,0.7841076696165191,0.7350475125768586,0.6919231781110234,0.8123621297379102,0.8463258403855879,0.6535785288270378,0.49204771371769385,0.57,5424,0.37094395280235987
oulad,DT,2,42,75pct,1,0.8448915803867943,0.8163548163548163,0.7479365079365079,0.8547307377536244,0.8878511933827403,0.690099589923843,0.5723491505565319,0.6,5119,0.3334635671029498
oulad,DT,2,42,100pct,1,0.8920112404656765,0.9777777777777777,0.7969811320754717,0.8847869663165417,0.9114719685486219,0.6726114649681528,0.6305732484076433,0.78,4982,0.3151344841429145
oulad,RF,2,42,20pct,1,0.7155143338954468,0.6850779510022271,0.6458114633634264,0.7454769624859423,0.7745027129404511,0.6108022239872914,0.3840349483717236,0.51,5930,0.4246205733558179
oulad,RF,2,42,35pct,1,0.7589443854055968,0.7122022362664074,0.6828245164297366,0.7896083726538328,0.8207725170313633,0.6557743957027753,0.44091316025067145,0.49,5646,0.39567835635848386
oulad,RF,2,42,50pct,1,0.8043879056047197,0.7522546419098143,0.7277392866307416,0.8450753297024081,0.8746742872192403,0.7047713717693836,0.5034791252485089,0.46,5424,0.37094395280235987
oulad,RF,2,42,75pct,1,0.8716546200429771,0.9026073619631901,0.7818000664231153,0.8884433152262576,0.9140690941581834,0.6895137668424136,0.5852372583479789,0.56,5119,0.3334635671029498
oulad,RF,2,42,100pct,1,0.9036531513448415,0.936,0.8297872340425532,0.9188514724738391,0.9406502714286781,0.7452229299363057,0.6331210191082802,0.5,4982,0.3151344841429145
oulad,SVM,2,42,20pct,1,0.6738617200674536,0.5900678593460826,0.6642361111111111,0.7302493858112777,0.7692189506363095,0.7597299444003177,0.37370929308975376,0.53,5930,0.4246205733558179
oulad,SVM,2,42,35pct,1,0.7414098476797732,0.6463691376701967,0.7006970069700696,0.793986356178141,0.8277756845343363,0.7649955237242614,0.43822739480752015,0.48,5646,0.39567835635848386
oulad,SVM,2,42,50pct,1,0.7999631268436578,0.723589001447178,0.7343941248470012,0.8413771696977435,0.8717874464817192,0.7455268389662028,0.4970178926441352,0.41,5424,0.37094395280235987
oulad,SVM,2,42,75pct,1,0.855245165071303,0.8053097345132744,0.7747035573122529,0.8847419335126261,0.9112419655360211,0.7463386057410663,0.5828939660222613,0.32,5119,0.3334635671029498
oulad,SVM,2,42,100pct,1,0.9026495383380169,0.9532163742690059,0.8247199132634623,0.9087686490226796,0.9287772268725591,0.7267515923566878,0.6292993630573248,0.38,4982,0.3151344841429145
oulad,XGB,2,42,20pct,1,0.6799325463743676,0.5952673632452367,0.6711711711711712,0.7583788557722733,0.7839252574895686,0.7692613185067514,0.3947577442414615,0.42,5930,0.4246205733558179
oulad,XGB,2,42,35pct,1,0.7546935883811547,0.6843247937472862,0.6947322018955256,0.7971985581887625,0.8254106838678801,0.7054610564010743,0.4431512981199642,0.5,5646,0.39567835635848386
oulad,XGB,2,42,50pct,1,0.7922197640117994,0.7036355269213069,0.730704898446834,0.8478188934022399,0.8757423221514989,0.7599403578528827,0.5039761431411531,0.44,5424,0.37094395280235987
oulad,XGB,2,42,75pct,1,0.8708732174252783,0.8862629246676514,0.7840574975498203,0.8914791384344702,0.9159584251042703,0.70298769771529,0.5875805506736965,0.6,5119,0.3334635671029498
oulad,XGB,2,42,100pct,1,0.9052589321557607,0.9537190082644628,0.8302158273381295,0.9202596236497883,0.9400827726794155,0.7350318471337579,0.632484076433121,0.65,4982,0.3151344841429145
oulad,CatBoost,2,42,20pct,1,0.6774030354131535,0.5888921539817807,0.6769126836682993,0.7596140223931753,0.7859436674932281,0.795869737887212,0.3967434471803018,0.43,5930,0.4246205733558179
oulad,CatBoost,2,42,35pct,1,0.7616011335458732,0.7023701002734731,0.6960252935862692,0.7987335081392439,0.8281745086329675,0.6897940913160251,0.4440465532676813,0.53,5646,0.39567835635848386
oulad,CatBoost,2,42,50pct,1,0.8069690265486725,0.7501296008294454,0.7343313879725958,0.8478018791069998,0.8756074339426514,0.7191848906560636,0.5034791252485089,0.51,5424,0.37094395280235987
oulad,CatBoost,2,42,75pct,1,0.8657941004102364,0.8368560105680317,0.7867122011797578,0.8897717426193883,0.9153827320233697,0.7422378441710603,0.5846514352665495,0.51,5119,0.3334635671029498
oulad,CatBoost,2,42,100pct,1,0.9054596547571256,0.9413654618473896,0.8326820603907638,0.9183004039313208,0.93826042965629,0.7464968152866241,0.6318471337579618,0.61,4982,0.3151344841429145
oulad,MLP,2,42,20pct,1,0.6956155143338955,0.6218803418803419,0.668381407312144,0.7555588467252847,0.7814302089434384,0.7223987291501192,0.38999205718824465,0.37,5930,0.4246205733558179
oulad,MLP,2,42,35pct,1,0.7458377612469005,0.6651508887970236,0.6915968192563937,0.797252428422693,0.8260527381898215,0.7202327663384065,0.4422560429722471,0.37,5646,0.39567835635848386
oulad,MLP,2,42,50pct,1,0.7905604719764012,0.7033426183844012,0.7273163706192991,0.8449522964245034,0.8733079250173054,0.7529821073558648,0.5,0.35,5424,0.37094395280235987
oulad,MLP,2,42,75pct,1,0.8638405938659894,0.8348806366047745,0.783203732503888,0.8891367663494668,0.9144612453650954,0.7375512595196251,0.5846514352665495,0.44,5119,0.3334635671029498
oulad,MLP,2,42,100pct,1,0.9036531513448415,0.9231366459627329,0.8320503848845346,0.9178719172566245,0.9375435891309056,0.7573248407643313,0.6312101910828025,0.49,4982,0.3151344841429145
oulad,LR,2,1201,20pct,1,0.6860033726812816,0.6028858218318696,0.673676831405538,0.7553364404389968,0.7825797284172946,0.7633042096902304,0.3947577442414615,0.36,5930,0.4246205733558179
oulad,LR,2,1201,35pct,1,0.7451292950761601,0.654010073614878,0.7011422637590862,0.7955586629320885,0.8276177292005361,0.7555953446732319,0.44136078782453,0.36,5646,0.39567835635848386
oulad,LR,2,1201,50pct,1,0.8121312684365781,0.7922307239552678,0.7254109404473188,0.8421183493253119,0.8732197961119565,0.668986083499006,0.4990059642147117,0.45,5424,0.37094395280235987
oulad,LR,2,1201,75pct,1,0.8693104121898808,0.8878923766816144,0.780295566502463,0.8838349353155087,0.9109681121318948,0.6959578207381371,0.5811364967779731,0.5,5119,0.3334635671029498
oulad,LR,2,1201,100pct,1,0.904456041750301,0.9581239530988275,0.8277858176555717,0.9123138326502528,0.9314861000141874,0.7286624203821656,0.6286624203821656,0.61,4982,0.3151344841429145
oulad,DT,2,1201,20pct,1,0.6610455311973018,0.580379746835443,0.6460021134202184,0.7024247536282597,0.7365361542264978,0.7283558379666402,0.3617950754567117,0.4,5930,0.4246205733558179
oulad,DT,2,1201,35pct,1,0.7371590506553312,0.6767200754005656,0.6593204775022957,0.754605408841067,0.7904298746537839,0.6427931960608774,0.4270367054610564,0.49,5646,0.39567835635848386
oulad,DT,2,1201,50pct,1,0.7837389380530974,0.7337047353760445,0.6918833727344366,0.8123008440343955,0.8462728173747665,0.654572564612326,0.48956262425447317,0.57,5424,0.37094395280235987
oulad,DT,2,1201,75pct,1,0.8445008790779449,0.8152249134948096,0.7474619289340102,0.8545769088302244,0.8877643157510863,0.690099589923843,0.5723491505565319,0.6,5119,0.3334635671029498
oulad,DT,2,1201,100pct,1,0.8920112404656765,0.9777777777777777,0.7969811320754717,0.8848657325316192,0.9115072505432308,0.6726114649681528,0.6305732484076433,0.78,4982,0.3151344841429145
oulad,RF,2,1201,20pct,1,0.6853288364249578,0.6034920634920635,0.6707833450952717,0.7460747061232399,0.7745532284782858,0.7549642573471008,0.38602065131056396,0.42,5930,0.4246205733558179
oulad,RF,2,1201,35pct,1,0.7362734679419057,0.6390444195595372,0.6969265214736413,0.7899438221955474,0.8220456055356784,0.7663384064458371,0.44091316025067145,0.41,5646,0.39567835635848386
oulad,RF,2,1201,50pct,1,0.8117625368731564,0.7990343995171998,0.7217225402016898,0.8449980617524334,0.8748731235098203,0.658051689860835,0.5029821073558648,0.51,5424,0.37094395280235987
oulad,RF,2,1201,75pct,1,0.8698964641531549,0.8952164009111617,0.7797619047619048,0.8892462286124581,0.9145268328261464,0.6906854130052724,0.5875805506736965,0.55,5119,0.3334635671029498
oulad,RF,2,1201,100pct,1,0.9060618225612204,0.9443548387096774,0.8334519572953737,0.920234312427482,0.940866070295174,0.7458598726114649,0.6331210191082802,0.5,4982,0.3151344841429145
oulad,SVM,2,1201,20pct,1,0.6738617200674536,0.5900678593460826,0.6642361111111111,0.7302493858112777,0.7692189506363095,0.7597299444003177,0.37370929308975376,0.53,5930,0.4246205733558179
oulad,SVM,2,1201,35pct,1,0.7414098476797732,0.6463691376701967,0.7006970069700696,0.793986356178141,0.8277756845343363,0.7649955237242614,0.43822739480752015,0.48,5646,0.39567835635848386
oulad,SVM,2,1201,50pct,1,0.7999631268436578,0.723589001447178,0.7343941248470012,0.8413771696977435,0.8717874464817192,0.7455268389662028,0.4970178926441352,0.41,5424,0.37094395280235987
oulad,SVM,2,1201,75pct,1,0.855245165071303,0.8053097345132744,0.7747035573122529,0.8847419335126261,0.9112419655360211,0.7463386057410663,0.5828939660222613,0.32,5119,0.3334635671029498
oulad,SVM,2,1201,100pct,1,0.9026495383380169,0.9532163742690059,0.8247199132634623,0.9087686490226796,0.9287772268725591,0.7267515923566878,0.6292993630573248,0.38,4982,0.3151344841429145
oulad,XGB,2,1201,20pct,1,0.7112984822934233,0.6519607843137255,0.6688588007736944,0.7566438210717306,0.7822836189051956,0.6866560762509929,0.39158061953931694,0.5,5930,0.4246205733558179
oulad,XGB,2,1201,35pct,1,0.7577045696068013,0.6988062442607897,0.6899365367180417,0.7950901913203929,0.824392895263544,0.6812891674127126,0.4395702775290958,0.52,5646,0.39567835635848386
oulad,XGB,2,1201,50pct,1,0.8086283185840708,0.7681718061674009,0.7288401253918495,0.8468360152907,0.875452152268103,0.6933399602385686,0.5034791252485089,0.54,5424,0.37094395280235987
oulad,XGB,2,1201,75pct,1,0.8667708536823598,0.8465179175118324,0.7859384808537351,0.8911450486648949,0.9160437574816063,0.7334504979496193,0.5864089045108377,0.52,5119,0.3334635671029498
oulad,XGB,2,1201,100pct,1,0.9056603773584906,0.9552980132450332,0.8308135349172067,0.9195811518047953,0.9402349146138396,0.7350318471337579,0.6331210191082802,0.66,4982,0.3151344841429145
oulad,CatBoost,2,1201,20pct,1,0.6940978077571669,0.6171770972037284,0.6714958348424483,0.7614175397503726,0.786506671310061,0.7362986497220015,0.397934868943606,0.48,5930,0.4246205733558179
oulad,CatBoost,2,1201,35pct,1,0.76532058094226,0.7163255592574964,0.6943483275663207,0.799437649753995,0.8274731554647822,0.6736794986571173,0.4431512981199642,0.55,5646,0.39567835635848386
oulad,CatBoost,2,1201,50pct,1,0.8021755162241888,0.7428867046042421,0.7280101394169836,0.8474170106509196,0.8753053193150592,0.7137176938369781,0.5039761431411531,0.51,5424,0.37094395280235987
oulad,CatBoost,2,1201,75pct,1,0.8679429576089079,0.8389217619986851,0.7905824039653035,0.8909492267280599,0.915782609501872,0.7475102519039251,0.5852372583479789,0.51,5119,0.3334635671029498
oulad,CatBoost,2,1201,100pct,1,0.9050582095543959,0.9329123914759274,0.8332745858301022,0.9185431196813665,0.9377261594522144,0.7528662420382166,0.632484076433121,0.59,4982,0.3151344841429145
oulad,MLP,2,1201,20pct,1,0.687858347386172,0.6075459529184134,0.6705819540843566,0.7580661015796805,0.7835979540508806,0.7482128673550437,0.3959491660047657,0.36,5930,0.4246205733558179
oulad,MLP,2,1201,35pct,1,0.7545164718384697,0.6790540540540541,0.6988265971316818,0.7989075037468614,0.8279117307811389,0.7197851387645479,0.44270367054610565,0.41,5646,0.39567835635848386
oulad,MLP,2,1201,50pct,1,0.8102876106194691,0.7629748528624933,0.734862148930688,0.8472713094011449,0.875358779328717,0.7087475149105368,0.5039761431411531,0.43,5424,0.37094395280235987
oulad,MLP,2,1201,75pct,1,0.8626684899394413,0.8234536082474226,0.7842896594047254,0.8895391037540065,0.9152070881158955,0.7486818980667839,0.5852372583479789,0.43,5119,0.3334635671029498
oulad,MLP,2,1201,100pct,1,0.9038538739462063,0.9092273068267067,0.8349982776438167,0.9169996930635377,0.9358534135796476,0.7719745222929937,0.6318471337579618,0.46,4982,0.3151344841429145
oulad,LR,2,2026,20pct,1,0.6860033726812816,0.6028858218318696,0.673676831405538,0.7553364404389968,0.7825797284172946,0.7633042096902304,0.3947577442414615,0.36,5930,0.4246205733558179
oulad,LR,2,2026,35pct,1,0.7451292950761601,0.654010073614878,0.7011422637590862,0.7955586629320885,0.8276177292005361,0.7555953446732319,0.44136078782453,0.36,5646,0.39567835635848386
oulad,LR,2,2026,50pct,1,0.8121312684365781,0.7922307239552678,0.7254109404473188,0.8421183493253119,0.8732197961119565,0.668986083499006,0.4990059642147117,0.45,5424,0.37094395280235987
